"amd64_code","aarch64_code"
"mov rdi, qword ptr [rbx+0x1c0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, qword ptr [rbx+0x198];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, qword ptr [rbx+0x188];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0x178];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0x158];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0xd8];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rdi, qword ptr [rbx+0xc8];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0xb8];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"lea rdi, [rbx+0x88];call 0x1000 ;lea rdi, [rbx+0x58];call 0x2000 ;mov rdi, qword ptr [rbx+0x48];test rdi, rdi;je 0x3000","add x0, x19, # 0x88;bl 0x1000 ;ldr x0, [];cbz x0, 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0x38];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0x28];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbx+0x18];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, r12;mov esi, 0x9c8;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","mov x0, x22;bl 0x1000 ;mov w1, # 0x9c8;mov x0, x20;bl 0x2000"
"cmp qword ptr [rsp+0x8], 0x0;mov rbp, rax;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x60];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x8];call 0x1000","mov x0, x25;bl 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [r12];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x20];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x10];test rdi, rdi;jne 0x1000","ldr x0, [];cbnz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, r13;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000 ;mov eax, 0x4000;jmp 0x5000","mov x0, x22;bl 0x1000 ;mov w0, # 0x2000;bl 0x3000 ;b 0x4000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rax, qword ptr [rbp];mov rdi, rbp;call qword ptr [rax+0x10];mov rdi, rbx;call 0x1000 ;call 0x2000 ;mov eax, 0x3000;jmp 0x4000","ldr x0, [];ldr x0, [];mov x0, x21;bl 0x1000 ;mov x0, x20;bl 0x2000 ;b 0x3000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x50];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rbp];mov rdi, rbp;call qword ptr [rax+0x10];jmp 0x1000","ldr x0, [];ldr x1, [];mov x0, x20;blr x1 ;b 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rax, qword ptr [r13];mov rdi, r13;call qword ptr [rax+0x10];mov rdi, rbx;call 0x1000 ;call 0x2000 ;mov r15d, 0x3000;jmp 0x4000","ldr x8, [];ldr x8, [];mov x0, x19;bl 0x1000 ;bl 0x2000 ;b 0x3000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"cmp qword ptr [rsp+0x30], 0x0;mov rbp, rax;je 0x1000","mov x20, x0;cbz x0, 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x30];call 0x1000","ldr x0, [];bl 0x1000"
"mov rdi, r12;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","mov x0, x21;bl 0x1000 ;mov x0, x20;bl 0x2000 ;bl 0x3000"
"call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000 ;call 0x4000"," bl 0x1000 ;mov x0, x20;bl 0x2000 ;bl 0x3000"
"mov rbx, rax;call 0x1000 ;mov rdi, rbx;call 0x2000 ;call 0x3000 ;mov r12d, 0x4000;jmp 0x5000"," bl 0x1000 ;mov x19, x0;mov x0, x19;bl 0x2000 ;mov w20, # 0x3000;b 0x4000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, r12;call 0x1000 ;add rbx, 0x1;mov rdi, rbp;jne 0x2000","mov x0, x21;bl 0x1000 ;add x20, x20, # 0x1;cbnz x0, 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rbp;call 0x1000 ;add rbx, 0x1;mov rdi, r12;jne 0x2000","mov x0, x21;bl 0x1000 ;add x20, x20, # 0x1;cbnz x0, 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x40];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [r14];mov rdi, r14;call qword ptr [rax+0x10];mov rdi, rbx;call 0x1000 ;call 0x2000 ;mov r12d, 0x3000;jmp 0x4000","ldr x8, [];ldr x8, [];mov x0, x19;bl 0x1000 ;bl 0x2000 ;mov w0, # 0x3000;b 0x4000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, r14;mov esi, 0x38;call 0x1000 ;mov rdi, rbx;jmp 0x2000","mov x0, x20;mov w1, # 0x38;bl 0x1000 ;b 0x2000"
"call 0x1000 ;call 0x2000 ;mov r12d, 0x3000;jmp 0x4000"," bl 0x1000 ;bl 0x2000 ;mov w21, # 0x3000;b 0x4000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rbp, rax;mov rdi, r15;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","mov x0, x20;bl 0x1000 ;mov x20, x0;mov x0, x19;bl 0x2000 ;mov x20, x0;bl 0x3000"
"call 0x1000 ;call 0x2000 ;mov eax, 0x1;jmp 0x3000"," bl 0x1000 ;mov w0, # 0x1;bl 0x2000 ;b 0x3000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp];mov esi, 0x108;call 0x1000 ;call 0x2000","mov w1, # 0x108;mov x0, x26;bl 0x1000 ;bl 0x2000"
"mov qword ptr [rsp], 0x0;mov rax, qword ptr [r15];mov rdi, r15;call qword ptr [rax+0x10];cmp qword ptr [rsp], 0x0;je 0x1000","ldr x0, [];ldr x1, [];mov x0, x26;blr x1 ;cbz x0, 0x1000"
"mov rdi, qword ptr [rsp];mov rax, qword ptr [rdi];call qword ptr [rax+0x10];call qword ptr [rax+0x10]","ldr x0, [];ldr x1, [];mov x0, x26;blr x1"
"mov rax, qword ptr [r14];mov rdi, r14;call qword ptr [rax+0x10];mov rax, qword ptr [r13];mov rdi, r13;call qword ptr [rax+0x10];mov rdi, qword ptr [rsp+0x10];test rdi, rdi;jne 0x1000","ldr x8, [];ldr x8, [];ldr x8, [];cbnz x8, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10];jmp 0x1000","ldr x1, [];ldr x1, [];blr x1 ;b 0x1000"
"mov rdi, rbx;call 0x1000 ;call 0x2000 ;mov r12d, 0x3000;jmp 0x4000","mov x0, x19;bl 0x1000 ;bl 0x2000 ;mov w21, # 0x3000;b 0x4000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"test r15, r15;jne 0x1000","cbnz x21, 0x1000;mov w0, # 0x1"
"mov rax, qword ptr [r15];mov rdi, r15;call qword ptr [rax+0x10]","ldr x8, [];mov x0, x21;ldr x8, [];blr x8"
"jmp 0x1000"," b 0x1000 ;str x21, []"
"mov rdi, qword ptr [rsp];mov rax, qword ptr [rdi];call qword ptr [rax+0x10];call qword ptr [rax+0x10]","ldr x0, [];ldr x1, [];mov x0, x26;blr x1"
"cmp qword ptr [rsp], 0x0;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rsp+0x8];mov qword ptr [rsp], rax;jmp 0x1000","mov x26, x28;b 0x1000"
"cmp qword ptr [rsp], 0x0;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp];mov rax, qword ptr [rdi];call qword ptr [rax+0x10];call qword ptr [rax+0x10]","ldr x0, [];ldr x1, [];mov x0, x26;blr x1"
"mov esi, 0x38;mov rdi, r14;call 0x1000 ;jmp 0x2000","mov w1, # 0x38;mov x0, x23;bl 0x1000 ;b 0x2000"
"mov rax, qword ptr [r13];mov rdi, r13;call qword ptr [rax+0x10];mov rdi, qword ptr [rsp+0x10];test rdi, rdi;jne 0x1000","ldr x0, [];ldr x1, [];cbnz x1, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10];jmp 0x1000","ldr x1, [];ldr x1, [];blr x1 ;b 0x1000"
"mov rdi, rbx;call 0x1000 ;call 0x2000 ;mov r12d, 0x3000;jmp 0x4000","mov x0, x19;bl 0x1000 ;bl 0x2000 ;mov w21, # 0x3000;b 0x4000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x10];test rdi, rdi;jne 0x1000","ldr x0, [];cbnz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, r14;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000 ;mov eax, 0x4000;jmp 0x5000","mov x0, x20;bl 0x1000 ;mov w0, # 0x2000;bl 0x3000 ;b 0x4000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x30];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"lea r12, [rsp+0x10];lea r12, [rsp+0x10]","add x21, sp, # 0x50;str x21, []"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x20];test rdi, rdi;jne 0x1000","ldr x0, [];cbnz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, r12;call 0x1000 ;mov rdi, rbx;call 0x2000 ;call 0x3000 ;mov eax, 0x4000;jmp 0x5000","mov x0, x21;bl 0x1000 ;mov x0, x19;bl 0x2000 ;mov w0, # 0x3000;b 0x4000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x10];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rax, qword ptr [rbp];mov rdi, rbp;call qword ptr [rax+0x10];mov rdi, rbx;call 0x1000 ;call 0x2000 ;mov eax, 0x3000;jmp 0x4000","ldr x0, [];ldr x0, [];mov x0, x21;bl 0x1000 ;mov x0, x20;bl 0x2000 ;b 0x3000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x50];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x48];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rax, qword ptr [rbp];mov rdi, rbp;call qword ptr [rax+0x10];jmp 0x1000","ldr x0, [];ldr x1, [];mov x0, x20;blr x1 ;b 0x1000"
"mov rax, qword ptr [rdi];call qword ptr [rax+0x10]","ldr x1, [];ldr x1, [];blr x1"
"mov rax, qword ptr [r13];mov rdi, r13;call qword ptr [rax+0x10];mov rdi, rbx;call 0x1000 ;call 0x2000 ;mov r12d, 0x3000;jmp 0x4000","ldr x8, [];ldr x8, [];mov x0, x19;bl 0x1000 ;bl 0x2000 ;b 0x3000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rax;mov rax, rdx;add rax, 0x1;jne 0x1000","mov x6, x2;b 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x10];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, rbp;mov esi, 0x48;call 0x1000 ;mov rdi, r12;call 0x2000 ;call 0x3000","mov x0, x20;bl 0x1000 ;mov w1, # 0x48;mov x0, x21;bl 0x2000"
"mov rdi, r15;call 0x1000 ;mov rdi, rbx;call 0x2000 ;call 0x3000","mov x0, x20;bl 0x1000 ;mov x0, x19;bl 0x2000 ;bl 0x3000"
"mov rdi, qword ptr [rbp-0xb0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, rbx;call 0x1000 ;call 0x2000","mov x0, x19;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0xc0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp-0xd0];test rdi, rdi;jne 0x1000","ldr x0, [];cbnz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"call 0x1000 ;jmp 0x2000 ;jmp 0x3000"," bl 0x1000 ;b 0x2000 ;b 0x3000"
"mov rdi, r15;call 0x1000 ;cmp qword ptr [rbp-0xf8], 0x0;je 0x2000","mov x0, x19;bl 0x1000 ;cbz x0, 0x2000"
"mov rdi, rbx;call 0x1000 ;call 0x2000","mov x0, x19;bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0xf8];call 0x1000","mov x0, x27;bl 0x1000"
"mov rdi, qword ptr [rbp-0xc0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp-0xd0];test rdi, rdi;jne 0x1000","ldr x0, [];cbnz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"call 0x1000 ;jmp 0x2000 ;jmp 0x3000"," bl 0x1000 ;b 0x2000 ;b 0x3000"
"mov rdi, qword ptr [rbp-0xb0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"cmp qword ptr [rbp-0xf8], 0x0;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rdi, rbx;call 0x1000 ;call 0x2000","mov x0, x19;bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rbp-0xf8];call 0x1000","mov x0, x27;bl 0x1000"
"mov rbx, rax;jmp 0x1000 ;jmp 0x2000"," b 0x1000 ;mov x19, x0;b 0x2000"
"mov rdi, qword ptr [rbp-0xd0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rbp-0x130];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, r14;call 0x1000 ;mov rdi, rbx;call 0x2000 ;call 0x3000","mov x0, x20;bl 0x1000 ;mov x0, x19;bl 0x2000 ;bl 0x3000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp-0xd0];test rdi, rdi;jne 0x1000","ldr x0, [];cbnz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"jmp 0x1000"," b 0x1000 ;str x21, []"
"mov rdi, r14;call 0x1000 ;mov rdi, rbx;call 0x2000 ;call 0x3000","mov x0, x20;bl 0x1000 ;mov x0, x19;bl 0x2000 ;bl 0x3000"
"mov rdi, qword ptr [rbp-0x120];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, rbx;call 0x1000 ;call 0x2000","mov x0, x19;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rax, qword ptr [r13];mov rdi, r13;call qword ptr [rax+0x10];mov rdi, qword ptr [rbp-0x140];mov rax, qword ptr [rdi];call qword ptr [rax+0x10];mov rdi, qword ptr [rbp-0x160];mov rax, qword ptr [rdi];call qword ptr [rax+0x10];jmp 0x1000","ldr x0, [];ldr x0, [];ldr x0, [];ldr x1, [];mov x0, x27;blr x1 ;b 0x1000"
"mov rdi, r14;call 0x1000 ;mov rdi, rbx;call 0x2000 ;call 0x3000","mov x0, x20;bl 0x1000 ;mov x0, x19;bl 0x2000 ;bl 0x3000"
"add rax, 0x1;jne 0x1000","adds x0, x0, # 0x1;b.ne 0x1000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"call 0x1000 ;call 0x2000"," bl 0x1000 ;bl 0x2000"
"mov rdi, r12;call 0x1000 ;jmp 0x2000","mov x0, x21;bl 0x1000 ;b 0x2000"
"mov rdi, r14;call 0x1000 ;mov rdi, rbx;call 0x2000 ;call 0x3000","mov x0, x20;bl 0x1000 ;mov x0, x19;bl 0x2000 ;bl 0x3000"
"mov rdi, r15;call 0x1000 ;mov rdi, rbp;call 0x2000 ;call 0x3000","mov x0, x24;bl 0x1000 ;mov x0, x20;bl 0x2000 ;bl 0x3000"
"mov rdi, qword ptr [rsp+0x20];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, rbp;call 0x1000 ;call 0x2000","mov x0, x20;bl 0x1000 ;bl 0x2000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rbp];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov esi, 0x28;mov rdi, rbp;call 0x1000 ;call 0x2000 ;call 0x3000","mov w1, # 0x28;mov x0, x20;bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0xa0];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x90];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x60];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;jmp 0x2000"," bl 0x1000 ;b 0x2000"
"mov rbp, rbx;mov rdi, qword ptr [rsp+0x50];test rdi, rdi;je 0x1000","mov x20, x19;cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x40];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x90];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000 ;call 0x2000 ;call 0x3000"," bl 0x1000 ;bl 0x2000"
"mov rdi, qword ptr [rsp+0x80];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"mov rdi, qword ptr [rsp+0x70];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x60];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rbp, rbx;mov rdi, qword ptr [rsp+0x50];test rdi, rdi;je 0x1000","mov x20, x19;cbz x0, 0x1000"
"call 0x1000","mov x0, x19;bl 0x1000"
"mov rdi, qword ptr [rsp+0x40];test rdi, rdi;je 0x1000","ldr x0, [];cbz x0, 0x1000"
