"amd64_code","aarch64_code"
"mov rax, qword ptr [rsp+0x48];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x58;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x90;ret"
"mov rax, qword ptr [rsp+0x48];xor rax, qword ptr [fs:0x28];jne 0x1000","ldr x1, [];ldr x0, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x58;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x26, x25, [];ldp x28, x27, [];ldp x29, x30, [];add sp, sp, # 0x90;ret"
"add rsp, 0x8;mov eax, r12d;pop rbx ;pop r12 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x30;ret"
"pop rbp ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x20;ret"
"mov rdi, r13;call 0x1000 ;mov rax, qword ptr [rsp+0x28];xor rax, qword ptr [fs:0x28];jne 0x2000","ldr x0, [];ldr x1, [];eor x0, x0, x1;bl 0x1000 ;cbnz x0, 0x2000"
"add rsp, 0x30;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x60;ret"
"add rsp, 0x8;pop rbx ;pop rbp ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x20;ret"
"pop rbx ;pop rbp ;pop r12 ;retn","ldp x19, x20, [];ldr x21, [];ldp x29, x30, [] # 0x30;ret"
"retn"," ret ;ret"
"retn"," ret ;ret"
"pop rbx ;retn","ldr x19, [];ldp x29, x30, [] # 0x20;ret"
"retn"," ret ;ret"
"mov rax, qword ptr [0x1000];mov rdx, qword ptr [rax];lea rax, [0x2000];mov qword ptr [rax], rdx;mov dword ptr [rax+0x8] 0x3000;retn","adrp x8, 0x1000;mov w0, # 0x2000;b 0x3000"
"add rsp, 0x30;mov eax, r12d;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x60;ret"
"retn"," ret ;ret"
"retn"," ret ;ret"
"retn"," ret ;ret"
"call 0x1000 ;mov byte ptr [0x2000], 0x1;pop rbp ;retn","mov w0, # 0x1;b 0x1000"
"mov qword ptr [rdi], 0x0;mov qword ptr [rdi+0x8], 0x0;mov qword ptr [rdi+0x10], 0x0;retn","str xzr, [];str xzr, [];str xzr, [];str xzr, []"
"mov qword ptr [rdi+0x10], 0x0;retn","str xzr, [];ret"
"add rsp, 0x8;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;pop r15 ;retn","ldp x20, x19, [];ldp x22, x21, [];ldp x24, x23, [];ldp x29, x30, [] # 0x40;ret"
"add rsi, rcx;mov qword ptr [r12], rsi;mov rcx, qword ptr [rsp+0x8];xor rcx, qword ptr [fs:0x28];jne 0x1000","ldr x2, [];add x1, x2, x1;str x1, [];cbnz x1, 0x1000"
"add rsp, 0x10;pop rbx ;pop rbp ;pop r12 ;retn","ldp x19, x20, [];ldp x29, x30, [] # 0x30;ret"
"add rcx, qword ptr [rbx+0x38];pop rbx ;mov qword ptr [r12], rcx;pop rbp ;pop r12 ;retn","ldp x21, x22, [];ldp x29, x30, [] # 0x30;ret"
"add qword ptr [rdi+0x28], rsi;xor eax, eax;retn","ldr x8, [];add x8, x8, x1;str x8, [];ret"
"mov rcx, qword ptr [rsp+0x8];xor rcx, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x10;pop rbx ;pop rbp ;pop r12 ;pop r13 ;pop r14 ;retn","ldp x19, x20, [];ldp x21, x22, [];ldp x29, x30, [] # 0x40;ret"
"sub rsp, 0x18;mov rax, qword ptr [fs:0x28];mov qword ptr [rsp+0x8], rax;xor eax, eax;mov rdx, rsp;mov qword ptr [rsp], 0x1;call qword ptr [rdi];test eax, eax;jne 0x1000","ldr x8, [];blr x8 ;cbnz w0, 0x1000"
"mov rcx, qword ptr [rsp+0x8];xor rcx, qword ptr [fs:0x28];jne 0x1000","ldr x0, [];ldr x1, [];eor x0, x0, x1;cbnz x0, 0x1000"
"add rsp, 0x18;retn","ldp x29, x30, [] # 0x10;ret"
"add rsp, 0x18;retn","ldp x29, x30, [] # 0x10;ret"
"push r12 ;push rbp ;push rbx ;sub rsp, 0x10;mov rax, qword ptr [fs:0x28];mov qword ptr [rsp+0x8], rax;xor eax, eax;cmp qword ptr [rdx], 0x0;je 0x1000","sub sp, sp, # 0x40;stp x29, x30, [];add x29, sp, # 0x10;stp x19, x20, [];ldr x8, [];str x8, [];mov x0, xzr;b 0x1000"
